q,prime,exponent,t,B,P,Q,E_over_Q,S_over_Q,M_over_Q,actual_reserve_over_Q,normalized_U
2920681,1709,2,14.887327366231181,-0.0024232889058335705,0.04861470683807559,12.890482381542283,-0.004525068484267122,0.7356890637879254,0.2596169226610557,0.9911365453696074,0.9999678806253214
2921089,2921089,1,14.887467049923167,-0.0024109522584196963,0.048602370190661714,12.889296803485617,-0.0018964325365707537,0.7356910909657092,0.26207457571436066,0.9934374564946595,0.9999653880799668
2922811,2922811,1,14.888056382406557,-0.002368509954604192,0.04855992788684621,12.885566064336436,-0.005786210315048918,0.7356996431068709,0.2581762341689012,0.9891548018171299,0.9999588205261616
2924533,2924533,1,14.888645367781722,-0.002306137898611074,0.04849755583085309,12.879184321220668,-0.0028099834289685662,0.735708190158106,0.26114383274190167,0.9916248436840759,0.9999495195056735
2926271,2926271,1,14.88923947418184,-0.002245229026629769,0.04843664695887179,12.873006010704735,-0.003636435596305448,0.735716810871953,0.2603086845888202,0.9907628862794237,0.9999488340692279
2928007,2928007,1,14.889832544770863,-0.002191603740162598,0.048383021672404616,12.86778575781052,0.0018199942111538348,0.7357254157647795,0.2657564591620313,0.9972461774221192,0.9999668549746101
2929723,2929723,1,14.890418437274986,-0.002184120412024034,0.048375538344266056,12.86867537854795,0.0012873048709214233,0.7357339147016446,0.26521537998911693,0.998087916392386,0.9999848745255561
2931457,2931457,1,14.891010127020257,-0.002154732274725464,0.04834615020696748,12.86666904544717,-0.0018560264088868241,0.7357424977284945,0.2620634995456471,0.9956864375400596,0.9999917007349192
2933171,2933171,1,14.89159464833987,-0.00214402550528265,0.04833544343752467,12.86712437693774,0.0007216209537655175,0.7357509756949802,0.26463276639876204,0.998458455659793,0.9999931525478202
2934923,2934923,1,14.892191775806491,-0.002169021577365246,0.048360439509607264,12.87237246968728,0.005568520417014802,0.7357596349396442,0.2694712316546501,1.00294972699495,0.9999903876005172
2936657,2936657,1,14.892782417524874,-0.0021853318004142197,0.04837674973265624,12.876444193657703,0.0016746065774075564,0.735768199762632,0.2655689460496469,0.9991923699434538,0.9999915026833502
2938391,2938391,1,14.893372710591535,-0.0021583559492942966,0.048349773881536315,12.874753433252945,-0.007611765438743982,0.7357767601002175,0.2562740556045998,0.9913836695837033,0.9999991778523911
2940127,2940127,1,14.8939633356608,-0.002091479618286596,0.048282897550528614,12.867746153807404,-0.010645752728288774,0.7357853257306,0.2532314052385854,0.9890565744807649,0.9999999970676692
2941877,2941877,1,14.894558370975851,-0.0020526177156595174,0.048244035647901536,12.864480171007191,-0.002846362641957764,0.7357939539577766,0.2610221683543889,0.9974897791385098,0.9999991617665257
2943607,2943607,1,14.895146258072248,-0.002078722177090722,0.04827014010933274,12.869851518174839,0.006919371247926283,0.7358024762144657,0.2707796066946649,1.0083850998255794,0.9999939954963555
2945351,2945351,1,14.895738553025272,-0.0021233502017096034,0.04831476813395162,12.877706272501587,0.0020035924966622805,0.7358110612862686,0.26585553501205333,1.0050652009260936,0.9999786661781338
2947097,2947097,1,14.89633117600679,-0.0021659973476917393,0.04835741527993376,12.885297470122365,0.004090837703157073,0.7358196505721907,0.2679344758561473,1.0085725232481142,0.9999571192509131
2948839,2948839,1,14.896922091529174,-0.0022420180602932827,0.0484334359925353,12.897326925720856,0.006193573035870891,0.7358282136218094,0.2700290482289973,1.0118871477854419,0.9999328470150269
2950579,2950579,1,14.897511980243774,-0.0022997447934955256,0.048491162725737544,12.906913958754703,0.002350478284985082,0.7358367616892282,0.26617774101818786,1.0083833289005966,0.9999250872341109
2952319,2952319,1,14.89810152119481,-0.002334498213123797,0.04852591614536582,12.913441429567737,-0.006772891101110163,0.7358453047431155,0.25704608409280527,1.0008551382513884,0.9998828716227953
2954069,2954069,1,14.898694099959094,-0.0023546478778599528,0.04854606581010197,12.918035820771161,-0.004178871139185123,0.7358538916209016,0.2596317226536383,1.0051917052398676,0.9998260175138948
2955817,2955817,1,14.89928565115009,-0.002407964905205312,0.04859938283744733,12.927039306057782,-0.0025777060318113456,0.7358624621273546,0.2612246367802266,1.0074165410449958,0.9998029572609397
2957579,2957579,1,14.899881586227716,-0.002492672544454927,0.048684090476696945,12.940227958083653,0.005777829294168691,0.7358710947211135,0.26957196751377926,1.0162868422736824,0.9997828509613491
2959301,2959301,1,14.900463649764111,-0.002629376875608269,0.04882079480785029,12.960269081220849,0.007859343096021187,0.7358795243523373,0.2716456535611275,1.019315843247704,0.999743277941083
2961053,2961053,1,14.901055506281862,-0.0027645066200475965,0.048955924552289615,12.980113393362169,0.0018891433472969527,0.7358880953261514,0.26566747919249917,1.0136672077346682,0.9997291169279012
2961841,1721,2,14.901321592423079,-0.002820867029005608,0.049012284961247626,12.988446920789428,0.002745026724415244,0.7358919485789881,0.2666864199396389,1.014579836551557,0.999734025107077
2962801,2962801,1,14.901645662639778,-0.0028713381325510823,0.0490627560647931,12.996185623457226,-0.0006142539557503536,0.7358966418364153,0.26315603300172985,1.0108558102624823,0.9997427465913388
2964557,2964557,1,14.902238169470435,-0.002951308419979523,0.04914272635222154,13.008699773706933,-0.0011477572050149283,0.7359052225230868,0.262614354812007,1.0087408321262907,0.9998070855946246
2966321,2966321,1,14.90283302239171,-0.0030108739287048186,0.04920229186094684,13.01851717305874,-0.0004510200947491458,0.7359138371427137,0.26330281375827363,1.007650027529951,0.9998686745026168
2968057,2968057,1,14.90341808793675,-0.0030643819640219505,0.04925579989626397,13.027499517234153,-0.0023695010254508662,0.7359223095744276,0.2613761736356259,1.0046469460866119,0.999900292214343
2968729,1723,2,14.90364447305586,-0.00308065823286649,0.04927207616510851,13.03038922771707,-0.00260819322614205,0.735925587858055,0.26130026411341417,1.0043738383893777,0.9999056591835666
2969821,2969821,1,14.904012239602341,-0.003098627357789069,0.04929004529003109,13.033963370620818,-0.0033159337938632903,0.735930913528044,0.2604213869125244,1.0032244958963525,0.9999127999139664
2971559,2971559,1,14.904597288883679,-0.0031189932487305817,0.049310411180972596,13.038562736004394,-0.004235721543407833,0.7359393854424999,0.2594933282655597,1.0023019043920738,0.9999128781572186
2973331,2973331,1,14.90519343113441,-0.003177999553891378,0.049369417486133396,13.048306120391995,0.00040611009901913013,0.7359480163749392,0.26412686205393987,1.0075265093663515,0.9998974800475408
2975099,2975099,1,14.905787873719115,-0.003248946171279632,0.04944036410352165,13.059619021609395,0.00244165900707535,0.7359566217789186,0.2661541776421411,1.009911901412838,0.9998876411003618
2976829,2976829,1,14.906369197971934,-0.003311088307256252,0.04950250623949827,13.06972316751521,-0.00023528423673931364,0.7359650368922831,0.2634691582613342,1.0072993616597787,0.9998857906983047
2978593,2978593,1,14.906961599333782,-0.0033932084242013216,0.04958462635644334,13.082496834899235,0.002198664340593923,0.7359736112671964,0.26589493985367835,1.009495849505025,0.9998925968577268
2980357,2980357,1,14.907553649964019,-0.003482720212526838,0.049674138144768856,13.096238299934534,0.002999545410537483,0.7359821797756271,0.26668768330407666,1.0090457484024014,0.9999249507430936
2982137,2982137,1,14.908150715572095,-0.0035310227525554155,0.049722440684797434,13.10456001934414,-2.312903242351428e-05,0.7359908213826837,0.26365666176244235,1.0046914920473478,0.9999530314781909
2983879,2983879,1,14.908734689885776,-0.003556354299084198,0.04974777223132622,13.109811539044845,-0.003557152034392307,0.7359992735144542,0.26011440180543943,1.0006382039572823,0.9999622086930602
2985667,2985667,1,14.90933373043374,-0.003566585617837792,0.04975800355007981,13.113123263947447,-0.0060228855226897565,0.7360079435274842,0.2576401667720014,0.9979583753294334,0.9999657040413665
2987429,2987429,1,14.909923709249117,-0.0035474693762435165,0.04973888730848554,13.112537978395135,-0.0014761936388884625,0.7360164825726803,0.2621783889522846,1.0020229699591776,0.9999729485148826
2989177,2989177,1,14.910508656642286,-0.003558666114421443,0.049750084046663465,13.115931682828627,-0.002264730661151634,0.736024947412234,0.26138155546942454,1.0015193662782946,0.9999687749242484
2990957,2990957,1,14.911103961046022,-0.0036242200810235187,0.04981563801326554,13.126523504183377,0.005267413555613627,0.7360335600949983,0.2689054369388091,1.0096492513520519,0.9999590462684546
2992723,2992723,1,14.91169423327023,-0.0036916010067291477,0.049883018938971166,13.137336556937015,0.003345801596451036,0.7360420993199523,0.26697563991442363,1.0079567586617717,0.9999549726738393
2994493,2994493,1,14.912285493064953,-0.0037400138269937516,0.04993143175923577,13.145653090657959,0.0013722043105174832,0.7360506527496157,0.2649937806594049,1.0064412407823011,0.9999462401027461
2996263,2996263,1,14.912876403478098,-0.003795633282373631,0.04998705121461565,13.154915867127615,0.0011835949411505627,0.7360592003431673,0.26479693827389883,1.0062350399382458,0.9999465974908693
2998031,2998031,1,14.913466297818038,-0.0038453853713979113,0.05003680330363993,13.163401920358584,-0.0024901733641743405,0.7360677328047817,0.2611149321734123,1.0007039862120173,0.9999771136923655
2999807,2999807,1,14.914058511229573,-0.0038438346720267233,0.05003525260426874,13.165146949212044,0.0010996895163604722,0.7360762995875932,0.26469635549769704,1.0027212703313784,0.9999929917994143
3001577,3001577,1,14.914648375184727,-0.0038614310015786836,0.0500528489338207,13.169403606432153,0.0017987846180601325,0.7360848312865749,0.2653871080865578,1.0025095820610381,0.999998012807572
3003289,1733,2,14.915218579431212,-0.0038752895828435413,0.05006670751508556,13.1731043641953,-0.0017673958610772036,0.7360930781558697,0.26197618959948077,0.9981210735929174,0.9999999950467308
3003353,3003353,1,14.91523988917466,-0.003874828937689881,0.0500662468699319,13.173113942367184,-0.002036578872955116,0.736093386374211,0.26154336523712807,0.9976578066533998,0.9999999991818247
3005129,3005129,1,14.915831053482624,-0.0038409619190996128,0.05003237985134163,13.170604094670356,-0.002787669693038987,0.7361019370682921,0.26078374508704527,0.996396342926524,0.999999558079503
3006901,3006901,1,14.916420538249438,-0.003820865194539487,0.05001228312678151,13.169899399106031,0.0018962655558123491,0.7361104625181839,0.2654592207694547,1.000183240971722,0.9999964525390035
3008683,3008683,1,14.917012999447595,-0.0038118031990228146,0.05000322113126483,13.170656815447728,0.0006650900357979087,0.7361190301278585,0.2642195801777414,0.9978735974245182,0.9999887864713854
3010459,3010459,1,14.917603116793734,-0.0038179935513876495,0.05000941148362967,13.173415378511354,0.006646129116940819,0.7361275628501895,0.27019223828991096,1.0037855016553179,0.9999881475068798
3012227,3012227,1,14.91819023026795,-0.003803338192405123,0.04999475612464714,13.17341841900786,-0.006243819606625515,0.7361360521067745,0.2572938833272251,0.991723062697468,0.999994623667651
3014009,3014009,1,14.91878164422915,-0.003753193062686809,0.04994461099492883,13.168757125893872,-0.0037324139830716835,0.7361446038945607,0.25979670524179405,0.9952764896366396,0.9999991843924592
3015799,3015799,1,14.919375361326802,-0.003722945106002438,0.04991436303824445,13.16672299824741,-0.001913426872845212,0.7361531878584442,0.26160714185740547,0.9978733110909166,0.9999999764453141
3017587,3017587,1,14.919968063352611,-0.0037264644564111386,0.049917882388653155,13.169138375016646,0.0003225946556737056,0.7361617556595126,0.26383473911783734,1.0010322112659922,0.9999980205922003
3019361,3019361,1,14.920555777558883,-0.0037478664058182842,0.0499392843380603,13.173896656740052,0.0027180344704955278,0.736170250299458,0.2662218850178328,1.0055288928136774,0.9999818446191716
3021157,3021157,1,14.921150428564946,-0.0037950989185107746,0.049986516850752796,13.182084679552663,-0.0027197396917304955,0.7361788439317641,0.26077580350177243,1.0018582210274503,0.9999556331362458
3022933,3022933,1,14.921738110102156,-0.0038349720319026948,0.05002638996414471,13.189278813228007,4.053324318044998e-05,0.736187336438919,0.2635278443344334,1.0057774973130025,0.9999321889400682
3024733,3024733,1,14.922333381088732,-0.003912858512689549,0.05010427644493157,13.201506581320608,0.0051790033074270775,0.7361959370346551,0.2686580989265191,1.012030159743372,0.9999049848168057
3026509,3026509,1,14.922920368041492,-0.003985468620322882,0.0501768865525649,13.213007660737974,0.0005477932783718529,0.7362044174676265,0.26401877383852534,1.0081328558634295,0.999884569841091
3028313,3028313,1,14.92351625675742,-0.004035800561854014,0.05022721849409603,13.221602452845817,-0.0007692165926315004,0.7362130265326658,0.2626934495988195,1.007404253765361,0.9998667694778984
3030107,3030107,1,14.924108490393397,-0.0040902209689433755,0.050281638901185394,13.23072202006898,0.003655641005753236,0.7362215820822057,0.26711005827872925,1.012719539429935,0.9998374003020257
3031081,1741,2,14.924429879536378,-0.004128722816459193,0.05032014074870121,13.236850113859905,-0.0012028452529549395,0.7362262244627058,0.2624090274930751,1.0086739032182435,0.999814079119002
3031867,3031867,1,14.924689159346928,-0.0041630821475233115,0.05035450007976533,13.242226852129162,0.0003567566714269496,0.7362299694765823,0.26380314942297095,1.0103954574603426,0.9998018981319707
3033671,3033671,1,14.925283995304822,-0.004244833352084865,0.05043625128432688,13.254942986366848,-0.0001851693271614449,0.73623856072796,0.2632530259214186,1.0109487026790225,0.9997578338135785
3035467,3035467,1,14.925875842137907,-0.004321109897155284,0.0505125278293973,13.266925055551189,-0.0006115551342974058,0.7362471083499763,0.2628184671836229,1.012443334209115,0.9996698437595318
3037267,3037267,1,14.926468655869815,-0.0044490822333393965,0.050640500165581415,13.285689056378896,0.003970300172173271,0.736255667983671,0.2673923016096853,1.0179667133973545,0.9996217729940552
3039061,3039061,1,14.927059144089716,-0.004572828296280473,0.05076424622852249,13.303875595079953,0.000579624717730859,0.7362641935504542,0.2639936235097097,1.0148437940693233,0.9996075325088335
3040861,3040861,1,14.927651256966358,-0.004718215339568621,0.05090963327181064,13.324885282151557,0.0033084481058037254,0.7362727414238027,0.2667144887944487,1.0184087183267359,0.99956129243605
3042653,3042653,1,14.928240390171881,-0.004860441490957601,0.05105185942319962,13.345450645821106,0.00280156761907803,0.7362812457617338,0.26619968077358896,1.018408101771658,0.9995320601410883
3044473,3044473,1,14.928838373540135,-0.004964471308140372,0.05115588924038239,13.361038253111483,-0.0032620342861913,0.7362898783223824,0.26012790330013696,1.0125669941804862,0.9995189335820281
3046237,3046237,1,14.929417616370387,-0.005069562835657571,0.05126098076789959,13.376692265523657,-0.0009844059143166099,0.7362982396552902,0.26239762523820326,1.0158510970999335,0.9994571427061356
3048053,3048053,1,14.93001358408894,-0.005190170824683371,0.05138158875692539,13.394415086174721,-0.004376276976720054,0.7363068414933267,0.258997657778763,1.0124057518273901,0.9994605661815243
3049859,3049859,1,14.930605918006782,-0.005332115855821717,0.051523533788063736,13.414890254405211,0.003170584555658467,0.736315389710426,0.2665365400691871,1.0206490803253374,0.9994157843418061
3051637,3051637,1,14.931188725911703,-0.005486364672637634,0.05167778260487965,13.436913414738303,0.0027758608557814273,0.7363237994945225,0.2661340091388511,1.02193938511185,0.9992999798852017
3052009,1747,2,14.931310620268112,-0.005523895373560628,0.051715313305802646,13.442201415953297,0.0030770346765663166,0.7363255581911489,0.26659252132360967,1.0228299899000108,0.99926871593934
3053467,3053467,1,14.931788224316582,-0.005664599788022945,0.05185601772026496,13.4620827890189,-0.0029011406970052165,0.7363324490086148,0.2604490351191575,1.017493171830593,0.9992088057926435
3055259,3055259,1,14.932374926045028,-0.005815641803515126,0.052007059735757144,13.4836518204349,0.00091957118292933,0.7363409139255536,0.26426187026215453,1.0225406302153865,0.9991123738187123
3057077,3057077,1,14.93296978864866,-0.00599926225991676,0.05219068019215878,13.509443109746458,-0.0008573880911972472,0.7363494951955134,0.2624770159422325,1.0210730612240617,0.9990872384091296
3058877,3058877,1,14.93355841310593,-0.006205289517557666,0.052396707449799684,13.538073867159037,0.0013829263703561225,0.7363579852520785,0.26470958923931187,1.0245215395302663,0.9989854941741602
3060683,3060683,1,14.934148651636946,-0.0063914225600659735,0.05258284049230799,13.564100206476503,-0.0019727251135466246,0.7363664985446683,0.26134610998705876,1.0231735937148396,0.9988044648076039
3062497,3062497,1,14.934741154242802,-0.006564916770744167,0.052756334702986185,13.58847152492726,-0.007243570124980561,0.7363750442570789,0.2560673642077047,1.0196549591481883,0.9986343469526137
3064307,3064307,1,14.935332000645808,-0.0067535510864741854,0.052944969018716204,13.614754164387882,0.0015171327572021931,0.7363835650850878,0.26482023264618676,1.0291381484509752,0.9985609728473976
3066109,3066109,1,14.935919888988751,-0.007021732389162871,0.05321315032140489,13.651198242173551,0.005656033868260212,0.7363920405575728,0.2689515743297918,1.0332174146958797,0.9985672375802737
3067931,3067931,1,14.936513950994732,-0.007304184636232058,0.05349560256847408,13.6894132510474,0.004971206104804765,0.7364006041466028,0.26825913525551154,1.0324931320752466,0.9985714217916614
3069743,3069743,1,14.937104402704172,-0.007559920453059199,0.05375133838530122,13.724121208760387,0.00337512761068329,0.7364091157643763,0.2666554122642695,1.030119246870157,0.9986502673974601
3071567,3071567,1,14.937698412794408,-0.007781916661565413,0.05397333459380743,13.754475260331224,0.001071589377402036,0.7364176790160587,0.2643440759372875,1.0257823489069984,0.9988456252516731
3073009,1753,2,14.938167769842469,-0.007931290777069222,0.05412270870931124,13.775111580289138,0.0008887388779693836,0.7364244455349911,0.26430963964826315,1.0232890653768671,0.9990619445580724
3073393,3073393,1,14.938292720992914,-0.007972001573245513,0.05416341950548753,13.780721880742957,0.003993871830973403,0.7364262468150313,0.26725846027901606,1.0255710619584724,0.9991167404217006
3075179,3075179,1,14.938873668910652,-0.00814293471954508,0.0543343526517871,13.804454751576012,-0.004452191787063007,0.7364346218253669,0.2588046308099887,1.014144239975325,0.9993410015602702
3076991,3076991,1,14.939462729373025,-0.008255562264617572,0.05444698019685959,13.820789932273666,-0.004078705750384186,0.7364431148023592,0.25917006716955127,1.0118425086816651,0.999514350893886
3078821,3078821,1,14.940057289458325,-0.008361400814817621,0.05455281874705964,13.836272937497931,-0.0029116202095945524,0.7364516866873716,0.26032900484243227,1.0115169567490587,0.999599607129111
3080647,3080647,1,14.940650197824272,-0.008466338732166734,0.05465775666440875,13.851627377427997,0.0012645190269144446,0.7364602341844888,0.2644970165594308,1.0140975386114934,0.9996816453808272
3082463,3082463,1,14.941239510704477,-0.008547048894794296,0.054738466827036314,13.863893018045628,-0.0005228099534101398,0.7364687298823879,0.26270154206677426,1.0113495602743021,0.9997265139363504
3084287,3084287,1,14.941831070295247,-0.008653397148482594,0.05484481508072461,13.87940669786242,0.005222538320402319,0.7364772567193266,0.26843878509159425,1.0156748008963286,0.9997865944618616
3086107,3086107,1,14.942420984019648,-0.00876358367126509,0.05495500160350711,13.89539116172305,0.001702367114775312,0.7364857591396475,0.26491054224444477,1.0106388275167293,0.9998425101145583
3087943,3087943,1,14.94301573140722,-0.00887117030401427,0.05506258823625629,13.91105446560539,0.0027387455550098748,0.7364943307285182,0.2659387724488842,1.009936320145582,0.9998962098370756
3089753,3089753,1,14.943601710403852,-0.008920904473121546,0.05511232240536357,13.91937448285554,-0.0061521802201296195,0.7365027768393493,0.2570396607628128,1.0002332797379092,0.999917469820585
3091589,3091589,1,14.944195756180317,-0.008943820507777464,0.05513523844001948,13.924335848346777,-0.005167581468465908,0.7365113393536145,0.25801588433854644,0.9995377979827408,0.999953717571796
3093421,3093421,1,14.94478815620993,-0.0089457597979094,0.05513717773015142,13.92664311849337,-0.005370825753635161,0.7365198781031425,0.25780423014419523,0.9986760140885335,0.999965086769524
3094081,1759,2,14.945001489475116,-0.00894697766782973,0.05513839560007175,13.927539708124408,-0.006299276391190694,0.7365229528931557,0.25702526162676537,0.9978602102136711,0.9999657244789505
3095243,3095243,1,14.945376974750618,-0.00895945488530639,0.05515087281754841,13.930423059589186,0.0006332861076979307,0.7365283643372983,0.2638000163132913,1.0056370090567361,0.9999480499822674
3097079,3097079,1,14.94596996718667,-0.008982848914352987,0.055174266846595,13.935443033407878,-0.005478068349366484,0.7365369098869676,0.25768030441031714,1.0012737970973395,0.9999082090525138
3098899,3098899,1,14.946557445080344,-0.009024805659440291,0.05521622359168231,13.942788209638294,-0.004149748112584167,0.7365453748936307,0.25900039764749266,1.0041786668041541,0.99986262306273
3100739,3100739,1,14.94715102814246,-0.00910988768791729,0.05530130562015931,13.955597059224512,0.007166977265148976,0.736553926165603,0.2703089294064177,1.0170121492108897,0.9998101272949548
3102571,3102571,1,14.947741680569393,-0.009280562283425858,0.055471980215667877,13.97917996513137,0.006544589286833983,0.736562432383912,0.269678625920206,1.017326108595961,0.9997735062580291
3104407,3104407,1,14.948333272823643,-0.009392531920252523,0.05558394985249454,13.99535106356337,0.003048659789926404,0.7365709530929485,0.2661746041035819,1.0147746077091309,0.9997332935489011
3106237,3106237,1,14.948922583707654,-0.009492535258822932,0.05568395319106495,14.009999172082695,-0.0035857531519228247,0.7365794406617334,0.25953209777191477,1.0083528270803728,0.9997238054581328
3108067,3108067,1,14.949511547508878,-0.009591411929327207,0.055782829861569225,14.024497149098906,-0.0022344248338047887,0.7365879226781346,0.2608753341282526,1.0092004381421444,0.9997460907976283
3109913,3109913,1,14.950105309487602,-0.009665999771860001,0.05585741770410202,14.035953564313349,-0.0033205442264890492,0.7365964738627593,0.2597809879809443,1.0070668357404522,0.9997894063531
3111743,3111743,1,14.950693577322653,-0.009726960525047762,0.05591837845728978,14.045676178886103,-0.002923775814710981,0.7366049456771324,0.26016957050354844,1.0067029462575234,0.9998183263665197
3113573,3113573,1,14.951281499302103,-0.009819319688904093,0.05601073762114611,14.059337209219429,0.003473848242998087,0.7366134111108472,0.26655909902984626,1.0117601200113728,0.9998640856320268
3115429,3115429,1,14.951877421427325,-0.009918055205095755,0.05610947313733777,14.0738202497776,0.003049584898661224,0.736621991013408,0.26612664356955396,1.0100231069680108,0.9999024755209772
3117269,3117269,1,14.952467855956145,-0.009993765066469401,0.05618518299871142,14.08539113596563,0.00018044872082222278,0.7366304918974006,0.26324933062148065,1.006442727428878,0.9999206233365453
3119117,3119117,1,14.953060506909466,-0.010033783707077658,0.056225201639319676,14.092494349423824,-0.007952954839497798,0.7366390250431155,0.2551076225628983,0.9977812175115266,0.9999328906241683
3120973,3120973,1,14.953655370142123,-0.01005215008733018,0.0562435680195722,14.096892159881804,-0.002494043448281835,0.7366475900176531,0.26055814005809413,1.0026583959511302,0.9999452103876787
3122797,3122797,1,14.954239632551495,-0.010070488680182565,0.056261906612424584,14.101249737257435,0.0005091004564336188,0.7366560017734055,0.26355304092559007,1.005042717584932,0.999956944819968
3124657,3124657,1,14.95483507512857,-0.01009318936336763,0.05628460729560965,14.106193970181023,-0.0005147714276017262,0.7366645737988695,0.26252077953571723,1.00346728812406,0.9999662137082598
3126491,3126491,1,14.955421847367083,-0.010145136311227737,0.056336554243469755,14.114772426664102,0.0034497192154030443,0.7366730196536917,0.26647708273487336,1.007441025761563,0.9999660724898242
3128339,3128339,1,14.956012750734168,-0.0102089993679189,0.05640041730016092,14.124856895471837,0.0011292032846781132,0.7366815240872026,0.26414835290246963,1.0053793746979451,0.9999618611718034
3130187,3130187,1,14.956603305140655,-0.010259489277557404,0.05645090720979942,14.133264291034992,0.0006896813723639201,0.7366900232610287,0.26370058638521404,1.0051132136989347,0.9999589045733003
3132037,3132037,1,14.957194149560728,-0.010271740443557817,0.056463158375799835,14.136885864375438,-0.004482279147503515,0.7366985270193239,0.2585202752317093,1.0007401366311797,0.9999438294733405
3133891,3133891,1,14.957785921459193,-0.010311143621754233,0.05650256155399625,14.143910124784727,-0.001705762195600557,0.7367070428339012,0.2612885013920108,1.0036987231549175,0.9999400699898896
3135739,3135739,1,14.958375429948056,-0.010339752309081865,0.05653117024132388,14.149575572419089,-0.002605680356269184,0.7367155257704189,0.2603802961200428,1.0034258049170939,0.9999261746616321
3137593,3137593,1,14.958966503417141,-0.010390755708894278,0.056582173641136296,14.15804911729825,0.001207123948980977,0.7367240300618506,0.26418485115053,1.0081615310518877,0.9999030866181448
3139447,3139447,1,14.959557227724748,-0.01047932801870069,0.05667074595094271,14.171218826751169,0.0007532977383983267,0.7367325277677997,0.26372288063097993,1.009308458549087,0.9998556003439345
3141319,3141319,1,14.960153333376649,-0.010555214203571167,0.056746632135813185,14.182817290861804,7.102431333943556e-05,0.7367411026443206,0.2630323527821146,1.009976294782669,0.9998082160328448
3143167,3143167,1,14.960741448316604,-0.0106498245238789,0.05684124245612092,14.196722680620558,-0.005605790081666645,0.7367495614803289,0.2573474467341687,1.0055242416445291,0.9997594294694359
3145027,3145027,1,14.961333033135471,-0.010756264085222317,0.056947682017464335,14.212110507062153,0.001071934187273185,0.7367580693471543,0.26401706099034034,1.01283518811852,0.9997320529531971
3146879,3146879,1,14.96192172599054,-0.010865179030434463,0.05705659696267648,14.227788513237751,-5.9235755896407456e-05,0.736766534964601,0.26287782807817567,1.0115071532151927,0.9997407528953375
3148741,3148741,1,14.962513248367777,-0.010980304870847168,0.05717172280308919,14.244241680652705,3.3825147714857214e-05,0.7367750405405686,0.26296280161992136,1.0105750856885807,0.9997836445421279
3150611,3150611,1,14.963106960246375,-0.011090373165316969,0.05728179109755899,14.26006325137135,0.0024172921878059996,0.7367835771537817,0.2653381364662744,1.0117325304758684,0.9998298465618419
3152467,3152467,1,14.96369587888379,-0.011181834924547204,0.05737325285678922,14.273544608105288,0.0005659818845009748,0.7367920447255482,0.26347871308690535,1.0081998985333585,0.9998841856444619
3154337,3154337,1,14.96428888924365,-0.011234801673736455,0.057426219605978476,14.282248982051334,-0.0050256848127416915,0.7368005715574479,0.2578787752632925,1.0016855403127973,0.9999095800325835
3156199,3156199,1,14.964879013459417,-0.01126024688309233,0.05745166481533435,14.287520535995183,-0.0033975600304383667,0.7368090570122957,0.2594985987874423,1.003116324935476,0.9999146085183136
3157729,1777,2,14.965363656309302,-0.011263936179647004,0.057455354111889026,14.2897105226434,-0.008571273315810986,0.7368160257499388,0.25446536237309186,0.9982459952638667,0.9999106539985234
3158069,3158069,1,14.965471322830723,-0.011262118315841101,0.05745353624808312,14.289869090548365,-0.00739612633076847,0.7368175739146743,0.25549163964507854,0.9992591308743345,0.9999110308740646
3159929,3159929,1,14.966060116956248,-0.011305139778918186,0.057496557711160204,14.297322664889489,-0.0004783182650421045,0.7368260386220062,0.26240121172319875,1.005905647205704,0.9999178486855769
3161801,3161801,1,14.966652359919713,-0.011366431416420852,0.05755784934866287,14.307059339249355,0.003434393458885753,0.736834551859112,0.26630568606065275,1.009479339111605,0.9999259857396252
3163663,3163663,1,14.967241091451118,-0.011495322371649325,0.05768674030389134,14.325177822806763,0.004283483784927954,0.7368430122798717,0.26714676292797773,1.0108831400122047,0.999912478936511
3165541,3165541,1,14.967834531022703,-0.011590068599275638,0.057781486531517656,14.339064258946232,0.001056608122019496,0.7368515406828255,0.26391171872070546,1.0082159503429915,0.9998977022147619
3167407,3167407,1,14.968423830051844,-0.011612749245336812,0.05780416717757883,14.343991285410302,-0.004414006697630293,0.7368600108469698,0.258432809350012,1.0015655300017543,0.9999275329777456
3169277,3169277,1,14.969014044130464,-0.011648245110816274,0.05783966304305829,14.350512059756486,0.004170575570977222,0.7368684932502788,0.2670091173452039,1.0085541074428725,0.9999597226103212
3171143,3171143,1,14.96960264868785,-0.011704905385387591,0.05789632331762961,14.35965220446804,0.0013610220747683006,0.7368769513917088,0.2641913668279744,1.0042485260624499,0.9999813739371758
3173029,3173029,1,14.970197210139073,-0.011717626811330734,0.05790904474357275,14.363364553121505,-0.007411784722011082,0.7368854956954582,0.25541016674021727,0.9948770419045037,0.9999877283294781
3174901,3174901,1,14.970787008720427,-0.011701593426442957,0.05789301135868498,14.363493742714192,-0.005729128128306922,0.7368939717092317,0.2570844246890381,0.9978296896482821,0.9999726848764312
3176779,3176779,1,14.971378348351744,-0.011714188802874809,0.05790560673511683,14.36717996525174,0.0015799604556747994,0.7369024685437948,0.2643851663745305,1.0051054312470709,0.9999731585799049
3178667,3178667,1,14.971972484484924,-0.011746550032375694,0.05793796796461771,14.373328829688596,0.0017075646818276763,0.7369110044624471,0.26450443493603504,1.0045800037966535,0.9999815584342294
